 PREM anisotropic @ 35 mhz                                                        ref per = -28.6 secs


  level    radius        rho         vpv         vph         vsv         vsh         eta         qmu         qkap
    0 t 1351    3.482549        117.5779        8.504998        3.093118        600.2380      -0.4682890E-06
    0 t 1352    3.482261        117.6552        8.499412        3.093144        600.2372      -0.4686877E-06
    0 t 1353    3.481973        117.7325        8.493834        3.093171        600.2364      -0.4690860E-06
    0 t 1354    3.481686        117.8097        8.488263        3.093197        600.2356      -0.4694838E-06
    0 t 1355    3.481400        117.8870        8.482699        3.093224        600.2348      -0.4698812E-06
    0 t 1356    3.481114        117.9643        8.477142        3.093250        600.2340      -0.4702782E-06
    0 t 1357    3.480828        118.0416        8.471593        3.093277        600.2332      -0.4706748E-06
    0 t 1358    3.480543        118.1188        8.466051        3.093304        600.2324      -0.4710709E-06
    0 t 1359    3.480258        118.1961        8.460516        3.093331        600.2316      -0.4714666E-06
    0 t 1360    3.479973        118.2734        8.454988        3.093358        600.2309      -0.4718620E-06
    0 t 1361    3.479690        118.3507        8.449467        3.093385        600.2301      -0.4722569E-06
    0 t 1362    3.479406        118.4279        8.443954        3.093412        600.2293      -0.4726513E-06
    0 t 1363    3.479123        118.5052        8.438448        3.093439        600.2285      -0.4730454E-06
    0 t 1364    3.478840        118.5825        8.432948        3.093466        600.2278      -0.4734391E-06
    0 t 1365    3.478558        118.6598        8.427456        3.093494        600.2270      -0.4738323E-06
    0 t 1366    3.478276        118.7370        8.421971        3.093521        600.2263      -0.4742252E-06
    0 t 1367    3.477995        118.8143        8.416493        3.093549        600.2255      -0.4746176E-06
    0 t 1368    3.477714        118.8916        8.411023        3.093576        600.2247      -0.4750096E-06
    0 t 1369    3.477434        118.9689        8.405559        3.093604        600.2240      -0.4754013E-06
    0 t 1370    3.477154        119.0462        8.400102        3.093632        600.2232      -0.4757925E-06
    0 t 1371    3.476874        119.1235        8.394652        3.093659        600.2225      -0.4761833E-06
    0 t 1372    3.476595        119.2007        8.389210        3.093687        600.2217      -0.4765737E-06
    0 t 1373    3.476316        119.2780        8.383774        3.093715        600.2210      -0.4769637E-06
    0 t 1374    3.476038        119.3553        8.378345        3.093743        600.2202      -0.4773533E-06
    0 t 1375    3.475760        119.4326        8.372924        3.093771        600.2195      -0.4777425E-06
    0 t 1376    3.475482        119.5099        8.367509        3.093800        600.2188      -0.4781314E-06
    0 t 1377    3.475205        119.5872        8.362101        3.093828        600.2180      -0.4785198E-06
    0 t 1378    3.474928        119.6645        8.356700        3.093856        600.2173      -0.4789078E-06
    0 t 1379    3.474652        119.7417        8.351307        3.093885        600.2166      -0.4792955E-06
    0 t 1380    3.474376        119.8190        8.345919        3.093913        600.2159      -0.4796827E-06
    0 t 1381    3.474101        119.8963        8.340539        3.093941        600.2151      -0.4800696E-06
    0 t 1382    3.473826        119.9736        8.335166        3.093970        600.2144      -0.4804560E-06
    0 t 1383    3.473552        120.0509        8.329800        3.093999        600.2137      -0.4808421E-06
    0 t 1384    3.473277        120.1282        8.324440        3.094027        600.2130      -0.4812278E-06
    0 t 1385    3.473004        120.2055        8.319088        3.094056        600.2123      -0.4816131E-06
    0 t 1386    3.472730        120.2828        8.313742        3.094085        600.2116      -0.4819981E-06
    0 t 1387    3.472458        120.3601        8.308403        3.094114        600.2109      -0.4823826E-06
    0 t 1388    3.472185        120.4374        8.303070        3.094143        600.2101      -0.4827668E-06
    0 t 1389    3.471913        120.5147        8.297745        3.094172        600.2094      -0.4831506E-06
    0 t 1390    3.471641        120.5920        8.292426        3.094201        600.2087      -0.4835340E-06
    0 t 1391    3.471370        120.6693        8.287115        3.094230        600.2080      -0.4839170E-06
    0 t 1392    3.471099        120.7466        8.281809        3.094260        600.2074      -0.4842997E-06
    0 t 1393    3.470829        120.8239        8.276511        3.094289        600.2067      -0.4846820E-06
    0 t 1394    3.470559        120.9012        8.271219        3.094318        600.2060      -0.4850639E-06
    0 t 1395    3.470289        120.9785        8.265934        3.094348        600.2053      -0.4854454E-06
    0 t 1396    3.470020        121.0558        8.260656        3.094377        600.2046      -0.4858266E-06
    0 t 1397    3.469751        121.1331        8.255384        3.094407        600.2039      -0.4862074E-06
    0 t 1398    3.469483        121.2104        8.250120        3.094436        600.2032      -0.4865878E-06
    0 t 1399    3.469215        121.2877        8.244861        3.094466        600.2026      -0.4869679E-06
    0 t 1400    3.468947        121.3650        8.239610        3.094496        600.2019      -0.4873476E-06
    0 t 1401    3.468680        121.4423        8.234365        3.094526        600.2012      -0.4877269E-06
    0 t 1402    3.468414        121.5196        8.229126        3.094556        600.2005      -0.4880985E-06
    0 t 1403    3.468147        121.5969        8.223895        3.094586        600.1999      -0.4884771E-06
    0 t 1404    3.467881        121.6742        8.218670        3.094615        600.1992      -0.4888553E-06
    0 t 1405    3.467616        121.7515        8.213451        3.094646        600.1985      -0.4892331E-06
    0 t 1406    3.467350        121.8288        8.208239        3.094676        600.1979      -0.4896106E-06
    0 t 1407    3.467086        121.9061        8.203034        3.094706        600.1972      -0.4899878E-06
    0 t 1408    3.466821        121.9834        8.197835        3.094736        600.1966      -0.4903646E-06
    0 t 1409    3.466557        122.0607        8.192642        3.094766        600.1959      -0.4907410E-06
    0 t 1410    3.466294        122.1381        8.187457        3.094797        600.1953      -0.4911171E-06
    0 t 1411    3.466031        122.2154        8.182277        3.094827        600.1946      -0.4914928E-06
    0 t 1412    3.465768        122.2927        8.177104        3.094857        600.1940      -0.4918682E-06
    0 t 1413    3.465505        122.3700        8.171938        3.094888        600.1933      -0.4922432E-06
    0 t 1414    3.465243        122.4473        8.166778        3.094919        600.1927      -0.4926179E-06
    0 t 1415    3.464982        122.5246        8.161625        3.094949        600.1920      -0.4929923E-06
    0 t 1416    3.464721        122.6019        8.156478        3.094980        600.1914      -0.4933663E-06
    0 t 1417    3.464460        122.6793        8.151337        3.095011        600.1908      -0.4937399E-06
    0 t 1418    3.464199        122.7566        8.146203        3.095041        600.1901      -0.4941133E-06
    0 t 1419    3.463939        122.8339        8.141076        3.095072        600.1895      -0.4944863E-06
    0 t 1420    3.463680        122.9112        8.135954        3.095103        600.1889      -0.4948589E-06
    0 t 1421    3.463420        122.9885        8.130840        3.095134        600.1882      -0.4952313E-06
    0 t 1422    3.463162        123.0659        8.125731        3.095165        600.1876      -0.4956033E-06
    0 t 1423    3.462903        123.1432        8.120629        3.095196        600.1870      -0.4959750E-06
    0 t 1424    3.462645        123.2205        8.115533        3.095227        600.1864      -0.4963463E-06
    0 t 1425    3.462387        123.2978        8.110444        3.095258        600.1858      -0.4967173E-06
    0 t 1426    3.462130        123.3751        8.105361        3.095289        600.1851      -0.4970880E-06
    0 t 1427    3.461873        123.4525        8.100284        3.095321        600.1845      -0.4974584E-06
    0 t 1428    3.461616        123.5298        8.095213        3.095352        600.1839      -0.4978284E-06
    0 t 1429    3.461360        123.6071        8.090149        3.095383        600.1833      -0.4981981E-06
    0 t 1430    3.461104        123.6844        8.085091        3.095415        600.1827      -0.4985675E-06
    0 t 1431    3.460849        123.7618        8.080039        3.095446        600.1821      -0.4989366E-06
    0 t 1432    3.460594        123.8391        8.074994        3.095478        600.1815      -0.4993054E-06
    0 t 1433    3.460339        123.9164        8.069955        3.095509        600.1809      -0.4996738E-06
    0 t 1434    3.460085        123.9938        8.064922        3.095541        600.1803      -0.5000420E-06
    0 t 1435    3.459831        124.0711        8.059895        3.095572        600.1797      -0.5004098E-06
    0 t 1436    3.459577        124.1484        8.054875        3.095604        600.1791      -0.5007773E-06
    0 t 1437    3.459324        124.2258        8.049861        3.095636        600.1785      -0.5011445E-06
    0 t 1438    3.459071        124.3031        8.044852        3.095667        600.1779      -0.5015114E-06
    0 t 1439    3.458819        124.3804        8.039851        3.095699        600.1773      -0.5018779E-06
    0 t 1440    3.458567        124.4578        8.034855        3.095731        600.1768      -0.5022442E-06
    0 t 1441    3.458315        124.5351        8.029865        3.095763        600.1762      -0.5026102E-06
    0 t 1442    3.458064        124.6124        8.024882        3.095795        600.1756      -0.5029758E-06
    0 t 1443    3.457813        124.6898        8.019904        3.095827        600.1750      -0.5033412E-06
    0 t 1444    3.457562        124.7671        8.014933        3.095859        600.1744      -0.5037063E-06
    0 t 1445    3.457312        124.8444        8.009968        3.095891        600.1739      -0.5040710E-06
    0 t 1446    3.457062        124.9218        8.005009        3.095923        600.1733      -0.5044355E-06
    0 t 1447    3.456813        124.9991        8.000056        3.095955        600.1727      -0.5047997E-06
    0 t 1448    3.456564        125.0765        7.995109        3.095988        600.1721      -0.5051635E-06
    0 t 1449    3.456315        125.1538        7.990168        3.096020        600.1716      -0.5055271E-06
    0 t 1450    3.456067        125.2311        7.985234        3.096052        600.1710      -0.5058904E-06
    0 t 1451    3.455819        125.3085        7.980305        3.096084        600.1704      -0.5062534E-06
    0 t 1452    3.455571        125.3858        7.975382        3.096117        600.1699      -0.5066161E-06
    0 t 1453    3.455324        125.4632        7.970466        3.096149        600.1693      -0.5069786E-06
    0 t 1454    3.455077        125.5405        7.965555        3.096182        600.1688      -0.5073407E-06
    0 t 1455    3.454830        125.6179        7.960650        3.096214        600.1682      -0.5077026E-06
    0 t 1456    3.454584        125.6952        7.955752        3.096247        600.1677      -0.5080641E-06
    0 t 1457    3.454338        125.7726        7.950859        3.096279        600.1671      -0.5084254E-06
    0 t 1458    3.454093        125.8499        7.945972        3.096312        600.1666      -0.5087864E-06
    0 t 1459    3.453848        125.9273        7.941092        3.096345        600.1660      -0.5091471E-06
    0 t 1460    3.453603        126.0046        7.936217        3.096377        600.1655      -0.5095076E-06
    0 t 1461    3.453358        126.0820        7.931348        3.096410        600.1649      -0.5098678E-06
    0 t 1462    3.453114        126.1593        7.926485        3.096443        600.1644      -0.5102283E-06
    0 t 1463    3.452871        126.2367        7.921628        3.096476        600.1638      -0.5105880E-06
    0 t 1464    3.452627        126.3140        7.916777        3.096509        600.1633      -0.5109475E-06
    0 t 1465    3.452384        126.3914        7.911931        3.096542        600.1628      -0.5113066E-06
    0 t 1466    3.452142        126.4687        7.907092        3.096574        600.1622      -0.5116655E-06
    0 t 1467    3.451899        126.5461        7.902258        3.096607        600.1617      -0.5120242E-06
    0 t 1468    3.451658        126.6235        7.897431        3.096640        600.1612      -0.5123826E-06
    0 t 1469    3.451416        126.7008        7.892609        3.096674        600.1606      -0.5127407E-06
    0 t 1470    3.451175        126.7782        7.887793        3.096707        600.1601      -0.5130986E-06
    0 t 1471    3.450934        126.8555        7.882983        3.096740        600.1596      -0.5134562E-06
    0 t 1472    3.450693        126.9329        7.878178        3.096773        600.1591      -0.5138135E-06
    0 t 1473    3.450453        127.0103        7.873380        3.096806        600.1585      -0.5141706E-06
    0 t 1474    3.450213        127.0876        7.868587        3.096839        600.1580      -0.5145251E-06
    0 t 1475    3.449974        127.1650        7.863800        3.096873        600.1575      -0.5148816E-06
    0 t 1476    3.449735        127.2424        7.859018        3.096906        600.1570      -0.5152380E-06
    0 t 1477    3.449496        127.3197        7.854243        3.096939        600.1565      -0.5155940E-06
    0 t 1478    3.449258        127.3971        7.849473        3.096973        600.1560      -0.5159499E-06
    0 t 1479    3.449020        127.4745        7.844709        3.097006        600.1554      -0.5163055E-06
    0 t 1480    3.448782        127.5518        7.839951        3.097039        600.1549      -0.5166608E-06
    0 t 1481    3.448544        127.6292        7.835198        3.097073        600.1544      -0.5170159E-06
    0 t 1482    3.448307        127.7066        7.830452        3.097106        600.1539      -0.5173708E-06
    0 t 1483    3.448071        127.7839        7.825710        3.097140        600.1534      -0.5177254E-06
    0 t 1484    3.447834        127.8613        7.820975        3.097173        600.1529      -0.5180798E-06
    0 t 1485    3.447598        127.9387        7.816245        3.097207        600.1524      -0.5184340E-06
    0 t 1486    3.447363        128.0160        7.811521        3.097241        600.1519      -0.5187880E-06
    0 t 1487    3.447127        128.0934        7.806803        3.097274        600.1514      -0.5191417E-06
    0 t 1488    3.446892        128.1708        7.802090        3.097308        600.1509      -0.5194952E-06
    0 t 1489    3.446657        128.2482        7.797383        3.097342        600.1504      -0.5198484E-06
    0 t 1490    3.446423        128.3255        7.792681        3.097376        600.1499      -0.5202015E-06
    0 t 1491    3.446189        128.4029        7.787985        3.097409        600.1495      -0.5205543E-06
    0 t 1492    3.445955        128.4803        7.783295        3.097443        600.1490      -0.5209069E-06
    0 t 1493    3.445722        128.5577        7.778610        3.097477        600.1485      -0.5212593E-06
    0 t 1494    3.445489        128.6351        7.773931        3.097511        600.1480      -0.5216114E-06
    0 t 1495    3.445256        128.7124        7.769257        3.097545        600.1475      -0.5219634E-06
    0 t 1496    3.445024        128.7898        7.764589        3.097579        600.1470      -0.5223151E-06
    0 t 1497    3.444792        128.8672        7.759927        3.097613        600.1465      -0.5226669E-06
    0 t 1498    3.444561        128.9446        7.755270        3.097647        600.1461      -0.5230182E-06
    0 t 1499    3.444329        129.0220        7.750618        3.097681        600.1456      -0.5233693E-06
    0 t 1500    3.444098        129.0993        7.745973        3.097715        600.1451      -0.5237202E-06
    0 t 1501    3.443868        129.1767        7.741332        3.097749        600.1446      -0.5240709E-06
    0 t 1502    3.443637        129.2541        7.736697        3.097783        600.1442      -0.5244214E-06
    0 t 1503    3.443407        129.3315        7.732068        3.097817        600.1437      -0.5247717E-06
    0 t 1504    3.443177        129.4089        7.727444        3.097851        600.1432      -0.5251218E-06
    0 t 1505    3.442948        129.4863        7.722826        3.097885        600.1428      -0.5254717E-06
    0 t 1506    3.442719        129.5637        7.718213        3.097920        600.1423      -0.5258214E-06
    0 t 1507    3.442490        129.6411        7.713605        3.097954        600.1418      -0.5261709E-06
    0 t 1508    3.442262        129.7185        7.709003        3.097988        600.1414      -0.5265202E-06
    0 t 1509    3.442034        129.7958        7.704407        3.098023        600.1409      -0.5268694E-06
    0 t 1510    3.441806        129.8732        7.699816        3.098057        600.1405      -0.5272183E-06
    0 t 1511    3.441579        129.9506        7.695230        3.098091        600.1400      -0.5275671E-06
    0 t 1512    3.441352        130.0280        7.690650        3.098126        600.1395      -0.5279157E-06
    0 t 1513    3.441125        130.1054        7.686075        3.098160        600.1391      -0.5282640E-06
    0 t 1514    3.440899        130.1828        7.681505        3.098194        600.1386      -0.5286123E-06
    0 t 1515    3.440673        130.2602        7.676941        3.098229        600.1382      -0.5289603E-06
    0 t 1516    3.440447        130.3376        7.672382        3.098263        600.1377      -0.5293081E-06
    0 t 1517    3.440221        130.4150        7.667829        3.098298        600.1373      -0.5296558E-06
    0 t 1518    3.439996        130.4924        7.663281        3.098332        600.1368      -0.5300033E-06
    0 t 1519    3.439771        130.5698        7.658738        3.098367        600.1364      -0.5303507E-06
    0 t 1520    3.439547        130.6472        7.654200        3.098401        600.1360      -0.5306978E-06
    0 t 1521    3.439323        130.7246        7.649668        3.098436        600.1355      -0.5310448E-06
    0 t 1522    3.439099        130.8020        7.645142        3.098471        600.1351      -0.5313916E-06
    0 t 1523    3.438875        130.8794        7.640620        3.098505        600.1346      -0.5317383E-06
    0 t 1524    3.438652        130.9568        7.636104        3.098540        600.1342      -0.5320848E-06
    0 t 1525    3.438429        131.0342        7.631593        3.098575        600.1338      -0.5324311E-06
    0 t 1526    3.438206        131.1116        7.627087        3.098609        600.1333      -0.5327772E-06
    0 t 1527    3.437984        131.1891        7.622587        3.098644        600.1329      -0.5331233E-06
    0 t 1528    3.437762        131.2665        7.618092        3.098679        600.1325      -0.5334691E-06
    0 t 1529    3.437540        131.3439        7.613602        3.098714        600.1320      -0.5338148E-06
    0 t 1530    3.437319        131.4213        7.609118        3.098749        600.1316      -0.5341604E-06
    0 t 1531    3.437098        131.4987        7.604638        3.098783        600.1312      -0.5345058E-06
    0 t 1532    3.436877        131.5761        7.600164        3.098818        600.1308      -0.5348510E-06
    0 t 1533    3.436657        131.6535        7.595695        3.098853        600.1303      -0.5351962E-06
    0 t 1534    3.436437        131.7309        7.591231        3.098888        600.1299      -0.5355411E-06
    0 t 1535    3.436217        131.8084        7.586773        3.098923        600.1295      -0.5358859E-06
    0 t 1536    3.435997        131.8858        7.582319        3.098958        600.1291      -0.5362306E-06
    0 t 1537    3.435778        131.9632        7.577871        3.098993        600.1287      -0.5365752E-06
    0 t 1538    3.435559        132.0406        7.573428        3.099028        600.1282      -0.5369196E-06
    0 t 1539    3.435341        132.1180        7.568990        3.099063        600.1278      -0.5372638E-06
    0 t 1540    3.435123        132.1954        7.564558        3.099098        600.1274      -0.5376079E-06
    0 t 1541    3.434905        132.2729        7.560130        3.099133        600.1270      -0.5379519E-06
    0 t 1542    3.434687        132.3503        7.555708        3.099168        600.1266      -0.5382958E-06
    0 t 1543    3.434470        132.4277        7.551290        3.099203        600.1262      -0.5386396E-06
    0 t 1544    3.434253        132.5051        7.546878        3.099238        600.1258      -0.5389832E-06
    0 t 1545    3.434036        132.5825        7.542471        3.099273        600.1254      -0.5393267E-06
    0 t 1546    3.433819        132.6600        7.538069        3.099308        600.1250      -0.5396700E-06
    0 t 1547    3.433603        132.7374        7.533672        3.099343        600.1246      -0.5400133E-06
    0 t 1548    3.433387        132.8148        7.529280        3.099379        600.1242      -0.5403564E-06
    0 t 1549    3.433172        132.8922        7.524893        3.099414        600.1238      -0.5406994E-06
    0 t 1550    3.432957        132.9697        7.520512        3.099449        600.1234      -0.5410423E-06
    0 t 1551    3.432742        133.0471        7.516135        3.099484        600.1230      -0.5413851E-06
    0 t 1552    3.432527        133.1245        7.511763        3.099519        600.1226      -0.5417277E-06
    0 t 1553    3.432313        133.2020        7.507397        3.099555        600.1222      -0.5420703E-06
    0 t 1554    3.432099        133.2794        7.503035        3.099590        600.1218      -0.5424127E-06
    0 t 1555    3.431885        133.3568        7.498678        3.099625        600.1214      -0.5427551E-06
    0 t 1556    3.431672        133.4343        7.494327        3.099660        600.1210      -0.5430973E-06
    0 t 1557    3.431458        133.5117        7.489980        3.099696        600.1206      -0.5434395E-06
    0 t 1558    3.431246        133.5891        7.485639        3.099731        600.1202      -0.5437815E-06
    0 t 1559    3.431033        133.6666        7.481302        3.099766        600.1198      -0.5441234E-06
    0 t 1560    3.430821        133.7440        7.476971        3.099802        600.1194      -0.5444653E-06
    0 t 1561    3.430609        133.8214        7.472644        3.099837        600.1190      -0.5448070E-06
    0 t 1562    3.430397        133.8989        7.468322        3.099873        600.1187      -0.5451487E-06
    0 t 1563    3.430186        133.9763        7.464005        3.099908        600.1183      -0.5454902E-06
    0 t 1564    3.429975        134.0538        7.459694        3.099943        600.1179      -0.5458317E-06
    0 t 1565    3.429764        134.1312        7.455387        3.099979        600.1175      -0.5461731E-06
    0 t 1566    3.429553        134.2086        7.451085        3.100014        600.1171      -0.5465144E-06
    0 t 1567    3.429343        134.2861        7.446788        3.100050        600.1168      -0.5468556E-06
    0 t 1568    3.429133        134.3635        7.442496        3.100085        600.1164      -0.5471967E-06
    0 t 1569    3.428924        134.4410        7.438208        3.100121        600.1160      -0.5475378E-06
    0 t 1570    3.428714        134.5184        7.433926        3.100156        600.1156      -0.5478787E-06
    0 t 1571    3.428505        134.5959        7.429648        3.100192        600.1153      -0.5482196E-06
    0 t 1572    3.428297        134.6733        7.425376        3.100227        600.1149      -0.5485605E-06
    0 t 1573    3.428088        134.7508        7.421108        3.100263        600.1145      -0.5489012E-06
    0 t 1574    3.427880        134.8282        7.416845        3.100299        600.1142      -0.5492419E-06
    0 t 1575    3.427672        134.9057        7.412587        3.100334        600.1138      -0.5495825E-06
    0 t 1576    3.427464        134.9831        7.408334        3.100370        600.1134      -0.5499230E-06
    0 t 1577    3.427257        135.0606        7.404086        3.100405        600.1131      -0.5502635E-06
    0 t 1578    3.427050        135.1380        7.399842        3.100441        600.1127      -0.5506039E-06
    0 t 1579    3.426843        135.2155        7.395603        3.100477        600.1123      -0.5509443E-06
    0 t 1580    3.426637        135.2929        7.391369        3.100512        600.1120      -0.5512846E-06
    0 t 1581    3.426431        135.3704        7.387140        3.100548        600.1116      -0.5516248E-06
    0 t 1582    3.426225        135.4478        7.382916        3.100584        600.1113      -0.5519650E-06
    0 t 1583    3.426019        135.5253        7.378696        3.100619        600.1109      -0.5523051E-06
    0 t 1584    3.425814        135.6028        7.374481        3.100655        600.1105      -0.5526452E-06
    0 t 1585    3.425609        135.6802        7.370271        3.100691        600.1102      -0.5529852E-06
    0 t 1586    3.425404        135.7577        7.366066        3.100726        600.1098      -0.5533252E-06
    0 t 1587    3.425199        135.8351        7.361865        3.100762        600.1095      -0.5536651E-06
    0 t 1588    3.424995        135.9126        7.357670        3.100798        600.1091      -0.5540050E-06
    0 t 1589    3.424791        135.9901        7.353479        3.100834        600.1088      -0.5543449E-06
    0 t 1590    3.424588        136.0675        7.349292        3.100870        600.1084      -0.5546847E-06
    0 t 1591    3.424384        136.1450        7.345111        3.100905        600.1081      -0.5550245E-06
    0 t 1592    3.424181        136.2225        7.340934        3.100941        600.1077      -0.5553642E-06
    0 t 1593    3.423978        136.2999        7.336761        3.100977        600.1074      -0.5557039E-06
    0 t 1594    3.423776        136.3774        7.332594        3.101013        600.1070      -0.5560436E-06
    0 t 1595    3.423574        136.4549        7.328431        3.101049        600.1067      -0.5563832E-06
    0 t 1596    3.423372        136.5323        7.324273        3.101084        600.1064      -0.5567228E-06
    0 t 1597    3.423170        136.6098        7.320119        3.101120        600.1060      -0.5570624E-06
    0 t 1598    3.422968        136.6873        7.315970        3.101156        600.1057      -0.5574019E-06
    0 t 1599    3.422767        136.7647        7.311826        3.101192        600.1053      -0.5577415E-06
    0 t 1600    3.422566        136.8422        7.307687        3.101228        600.1050      -0.5580810E-06
    0 t 1601    3.422366        136.9197        7.303552        3.101264        600.1047      -0.5584205E-06
    0 t 1602    3.422165        136.9972        7.299421        3.101300        600.1043      -0.5587600E-06
    0 t 1603    3.421965        137.0746        7.295296        3.101336        600.1040      -0.5590994E-06
    0 t 1604    3.421766        137.1521        7.291175        3.101371        600.1037      -0.5594389E-06
    0 t 1605    3.421566        137.2296        7.287058        3.101407        600.1033      -0.5597783E-06
    0 t 1606    3.421367        137.3071        7.282946        3.101443        600.1030      -0.5601177E-06
    0 t 1607    3.421168        137.3845        7.278839        3.101479        600.1027      -0.5604571E-06
    0 t 1608    3.420969        137.4620        7.274736        3.101515        600.1023      -0.5607966E-06
    0 t 1609    3.420771        137.5395        7.270638        3.101551        600.1020      -0.5611360E-06
    0 t 1610    3.420572        137.6170        7.266545        3.101587        600.1017      -0.5614754E-06
    0 t 1611    3.420374        137.6945        7.262456        3.101623        600.1014      -0.5618148E-06
    0 t 1612    3.420177        137.7720        7.258371        3.101659        600.1010      -0.5621542E-06
    0 t 1613    3.419979        137.8494        7.254292        3.101695        600.1007      -0.5624936E-06
    0 t 1614    3.419782        137.9269        7.250216        3.101731        600.1004      -0.5628330E-06
    0 t 1615    3.419586        138.0044        7.246145        3.101767        600.1001      -0.5631725E-06
    0 t 1616    3.419389        138.0819        7.242079        3.101803        600.0998      -0.5635119E-06
    0 t 1617    3.419193        138.1594        7.238017        3.101839        600.0994      -0.5638513E-06
    0 t 1618    3.418997        138.2369        7.233960        3.101875        600.0991      -0.5641908E-06
    0 t 1619    3.418801        138.3144        7.229907        3.101911        600.0988      -0.5645303E-06
    0 t 1620    3.418605        138.3919        7.225859        3.101947        600.0985      -0.5648698E-06
    0 t 1621    3.418410        138.4693        7.221815        3.101983        600.0982      -0.5652093E-06
    0 t 1622    3.418215        138.5468        7.217776        3.102019        600.0979      -0.5655488E-06
    0 t 1623    3.418020        138.6243        7.213741        3.102055        600.0976      -0.5658884E-06
    0 t 1624    3.417826        138.7018        7.209711        3.102091        600.0972      -0.5662280E-06
    0 t 1625    3.417632        138.7793        7.205685        3.102127        600.0969      -0.5665679E-06
    0 t 1626    3.417438        138.8568        7.201663        3.102164        600.0966      -0.5669075E-06
    0 t 1627    3.417244        138.9343        7.197646        3.102200        600.0963      -0.5672472E-06
    0 t 1628    3.417051        139.0118        7.193633        3.102236        600.0960      -0.5675869E-06
    0 t 1629    3.416857        139.0893        7.189625        3.102272        600.0957      -0.5679267E-06
    0 t 1630    3.416664        139.1668        7.185621        3.102308        600.0954      -0.5682665E-06
    0 t 1631    3.416472        139.2443        7.181622        3.102344        600.0951      -0.5686063E-06
    0 t 1632    3.416279        139.3218        7.177627        3.102380        600.0948      -0.5689462E-06
    0 t 1633    3.416087        139.3993        7.173637        3.102416        600.0945      -0.5692861E-06
    0 t 1634    3.415895        139.4768        7.169650        3.102452        600.0942      -0.5696261E-06
    0 t 1635    3.415704        139.5543        7.165669        3.102489        600.0939      -0.5699661E-06
    0 t 1636    3.415512        139.6318        7.161691        3.102525        600.0936      -0.5703061E-06
    0 t 1637    3.415321        139.7093        7.157718        3.102561        600.0933      -0.5706462E-06
    0 t 1638    3.415131        139.7868        7.153749        3.102597        600.0930      -0.5709864E-06
    0 t 1639    3.414940        139.8643        7.149785        3.102633        600.0927      -0.5713266E-06
    0 t 1640    3.414750        139.9419        7.145825        3.102669        600.0924      -0.5716669E-06
    0 t 1641    3.414560        140.0194        7.141869        3.102705        600.0921      -0.5720072E-06
    0 t 1642    3.414370        140.0969        7.137918        3.102742        600.0918      -0.5723476E-06
    0 t 1643    3.414180        140.1744        7.133971        3.102778        600.0915      -0.5726880E-06
    0 t 1644    3.413991        140.2519        7.130028        3.102814        600.0912      -0.5730286E-06
    0 t 1645    3.413802        140.3294        7.126090        3.102850        600.0909      -0.5733691E-06
    0 t 1646    3.413613        140.4069        7.122156        3.102886        600.0907      -0.5737098E-06
    0 t 1647    3.413424        140.4844        7.118226        3.102923        600.0904      -0.5740505E-06
    0 t 1648    3.413236        140.5620        7.114301        3.102959        600.0901      -0.5743913E-06
    0 t 1649    3.413048        140.6395        7.110379        3.102995        600.0898      -0.5747322E-06
    0 t 1650    3.412860        140.7170        7.106462        3.103031        600.0895      -0.5750731E-06
    0 t 1651    3.412673        140.7945        7.102550        3.103067        600.0892      -0.5754142E-06
    0 t 1652    3.412485        140.8720        7.098641        3.103103        600.0889      -0.5757553E-06
    0 t 1653    3.412298        140.9495        7.094737        3.103140        600.0887      -0.5760965E-06
    0 t 1654    3.412111        141.0271        7.090837        3.103176        600.0884      -0.5764377E-06
    0 t 1655    3.411925        141.1046        7.086942        3.103212        600.0881      -0.5767791E-06
    0 t 1656    3.411738        141.1821        7.083050        3.103248        600.0878      -0.5771205E-06
    0 t 1657    3.411552        141.2596        7.079163        3.103285        600.0875      -0.5774621E-06
    0 t 1658    3.411366        141.3372        7.075280        3.103321        600.0873      -0.5778037E-06
    0 t 1659    3.411181        141.4147        7.071401        3.103357        600.0870      -0.5781454E-06
    0 t 1660    3.410996        141.4922        7.067526        3.103393        600.0867      -0.5784873E-06
    0 t 1661    3.410810        141.5697        7.063656        3.103429        600.0864      -0.5788292E-06
    0 t 1662    3.410626        141.6473        7.059790        3.103466        600.0862      -0.5791712E-06
    0 t 1663    3.410441        141.7248        7.055928        3.103502        600.0859      -0.5795133E-06
    0 t 1664    3.410257        141.8023        7.052070        3.103538        600.0856      -0.5798555E-06
    0 t 1665    3.410072        141.8799        7.048216        3.103574        600.0853      -0.5801979E-06
    0 t 1666    3.409889        141.9574        7.044367        3.103611        600.0851      -0.5805403E-06
    0 t 1667    3.409705        142.0349        7.040522        3.103647        600.0848      -0.5808829E-06
    0 t 1668    3.409522        142.1125        7.036680        3.103683        600.0845      -0.5812255E-06
    0 t 1669    3.409338        142.1900        7.032843        3.103719        600.0843      -0.5815683E-06
    0 t 1670    3.409155        142.2675        7.029010        3.103756        600.0840      -0.5819112E-06
    0 t 1671    3.408973        142.3451        7.025182        3.103792        600.0837      -0.5822542E-06
    0 t 1672    3.408790        142.4226        7.021357        3.103828        600.0835      -0.5825973E-06
    0 t 1673    3.408608        142.5002        7.017536        3.103864        600.0832      -0.5829406E-06
    0 t 1674    3.408426        142.5777        7.013720        3.103901        600.0829      -0.5832839E-06
