 Card_Files/SynthModel.card                                                       ref per =  -1.0 secs


  level    radius        rho         vpv         vph         vsv         vsh         eta         qmu         qkap
    0 t 1303    2.955750        96.24789        10.38984        2.144819        284.6657      -0.3676356E-02
    0 t 1304    2.955007        96.29753        10.38448        2.142304        284.3800      -0.3689086E-02
    0 t 1305    2.954264        96.34710        10.37914        2.139787        284.0945      -0.3701848E-02
    0 t 1306    2.953519        96.39659        10.37381        2.137267        283.8093      -0.3714640E-02
    0 t 1307    2.952773        96.44601        10.36850        2.134745        283.5243      -0.3727464E-02
    0 t 1308    2.952026        96.49536        10.36319        2.132221        283.2396      -0.3740319E-02
    0 t 1309    2.951278        96.54464        10.35790        2.129694        282.9552      -0.3753205E-02
    0 t 1310    2.950529        96.59384        10.35263        2.127165        282.6710      -0.3766121E-02
    0 t 1311    2.949779        96.64297        10.34736        2.124634        282.3872      -0.3779069E-02
    0 t 1312    2.949028        96.69203        10.34211        2.122101        282.1036      -0.3792048E-02
    0 t 1313    2.948275        96.74101        10.33688        2.119566        281.8203      -0.3805057E-02
    0 t 1314    2.947522        96.78992        10.33165        2.117029        281.5372      -0.3818097E-02
    0 t 1315    2.946767        96.83876        10.32644        2.114490        281.2545      -0.3831168E-02
    0 t 1316    2.946012        96.88753        10.32125        2.111948        280.9720      -0.3844270E-02
    0 t 1317    2.945255        96.93622        10.31606        2.109405        280.6899      -0.3857402E-02
    0 t 1318    2.944498        96.98484        10.31089        2.106860        280.4080      -0.3870565E-02
    0 t 1319    2.943739        97.03339        10.30573        2.104313        280.1264      -0.3883759E-02
    0 t 1320    2.942979        97.08186        10.30059        2.101764        279.8452      -0.3896983E-02
    0 t 1321    2.942218        97.13027        10.29545        2.099214        279.5642      -0.3910238E-02
    0 t 1322    2.941456        97.17859        10.29033        2.096662        279.2835      -0.3923523E-02
    0 t 1323    2.940693        97.22685        10.28522        2.094108        279.0032      -0.3936839E-02
    0 t 1324    2.939929        97.27503        10.28013        2.091552        278.7231      -0.3950185E-02
    0 t 1325    2.939164        97.32314        10.27505        2.088995        278.4434      -0.3963561E-02
    0 t 1326    2.938398        97.37117        10.26998        2.086436        278.1640      -0.3976968E-02
    0 t 1327    2.937631        97.41913        10.26492        2.083876        277.8849      -0.3990405E-02
    0 t 1328    2.936862        97.46702        10.25988        2.081314        277.6061      -0.4003872E-02
    0 t 1329    2.936093        97.51483        10.25485        2.078751        277.3276      -0.4017369E-02
    0 t 1330    2.935323        97.56258        10.24983        2.076186        277.0495      -0.4030897E-02
    0 t 1331    2.934551        97.61024        10.24483        2.073620        276.7716      -0.4044454E-02
    0 t 1332    2.933779        97.65784        10.23983        2.071053        276.4941      -0.4058042E-02
    0 t 1333    2.933005        97.70536        10.23485        2.068484        276.2170      -0.4071659E-02
    0 t 1334    2.932231        97.75280        10.22989        2.065914        275.9401      -0.4085308E-02
    0 t 1335    2.931455        97.80018        10.22493        2.063343        275.6636      -0.4098985E-02
    0 t 1336    2.930678        97.84748        10.21999        2.060771        275.3875      -0.4112693E-02
    0 t 1337    2.929900        97.89470        10.21506        2.058197        275.1116      -0.4126430E-02
    0 t 1338    2.929122        97.94185        10.21014        2.055623        274.8361      -0.4140197E-02
    0 t 1339    2.928342        97.98893        10.20523        2.053047        274.5610      -0.4153994E-02
    0 t 1340    2.927561        98.03594        10.20034        2.050471        274.2862      -0.4167820E-02
    0 t 1341    2.926779        98.08287        10.19546        2.047893        274.0117      -0.4181676E-02
    0 t 1342    2.925996        98.12972        10.19059        2.045314        273.7376      -0.4195562E-02
    0 t 1343    2.925212        98.17651        10.18574        2.042735        273.4638      -0.4209477E-02
    0 t 1344    2.924427        98.22321        10.18089        2.040155        273.1904      -0.4223421E-02
    0 t 1345    2.923641        98.26985        10.17606        2.037574        272.9173      -0.4237395E-02
    0 t 1346    2.922854        98.31641        10.17124        2.034992        272.6446      -0.4251399E-02
    0 t 1347    2.922066        98.36290        10.16643        2.032409        272.3722      -0.4265432E-02
    0 t 1348    2.921277        98.40931        10.16164        2.029826        272.1002      -0.4279494E-02
    0 t 1349    2.920487        98.45565        10.15686        2.027242        271.8286      -0.4293585E-02
    0 t 1350    2.919696        98.50192        10.15209        2.024657        271.5573      -0.4307705E-02
    0 t 1351    2.918903        98.54811        10.14733        2.022072        271.2864      -0.4321855E-02
    0 t 1352    2.918110        98.59423        10.14258        2.019486        271.0159      -0.4336005E-02
    0 t 1353    2.917316        98.64027        10.13785        2.016900        270.7457      -0.4350212E-02
    0 t 1354    2.916521        98.68624        10.13312        2.014313        270.4758      -0.4364448E-02
    0 t 1355    2.915725        98.73214        10.12841        2.011726        270.2064      -0.4378712E-02
    0 t 1356    2.914927        98.77796        10.12372        2.009138        269.9373      -0.4393006E-02
    0 t 1357    2.914129        98.82371        10.11903        2.006550        269.6686      -0.4407328E-02
    0 t 1358    2.913330        98.86938        10.11435        2.003962        269.4002      -0.4421679E-02
    0 t 1359    2.912530        98.91498        10.10969        2.001373        269.1323      -0.4436059E-02
    0 t 1360    2.911728        98.96051        10.10504        1.998784        268.8647      -0.4450468E-02
    0 t 1361    2.910926        99.00596        10.10040        1.996195        268.5975      -0.4464905E-02
    0 t 1362    2.910123        99.05134        10.09577        1.993606        268.3306      -0.4479371E-02
    0 t 1363    2.909319        99.09664        10.09116        1.991016        268.0642      -0.4493865E-02
    0 t 1364    2.908513        99.14187        10.08656        1.988427        267.7981      -0.4508388E-02
    0 t 1365    2.907707        99.18703        10.08196        1.985837        267.5324      -0.4522939E-02
    0 t 1366    2.906900        99.23211        10.07738        1.983248        267.2671      -0.4537519E-02
    0 t 1367    2.906092        99.27712        10.07281        1.980658        267.0021      -0.4552127E-02
    0 t 1368    2.905282        99.32205        10.06826        1.978069        266.7376      -0.4566763E-02
    0 t 1369    2.904472        99.36691        10.06371        1.975479        266.4734      -0.4581427E-02
    0 t 1370    2.903661        99.41170        10.05918        1.972890        266.2097      -0.4596120E-02
    0 t 1371    2.902849        99.45641        10.05466        1.970301        265.9463      -0.4610841E-02
    0 t 1372    2.902036        99.50105        10.05015        1.967712        265.6833      -0.4625590E-02
    0 t 1373    2.901222        99.54561        10.04565        1.965123        265.4207      -0.4640367E-02
    0 t 1374    2.900407        99.59010        10.04116        1.962534        265.1585      -0.4655172E-02
    0 t 1375    2.899591        99.63452        10.03668        1.959946        264.8967      -0.4670005E-02
    0 t 1376    2.898774        99.67886        10.03222        1.957358        264.6352      -0.4684866E-02
    0 t 1377    2.897956        99.72313        10.02776        1.954770        264.3742      -0.4699755E-02
    0 t 1378    2.897137        99.76733        10.02332        1.952183        264.1136      -0.4714671E-02
    0 t 1379    2.896317        99.81145        10.01889        1.949596        263.8533      -0.4729616E-02
    0 t 1380    2.895496        99.85550        10.01447        1.947010        263.5935      -0.4744588E-02
    0 t 1381    2.894675        99.89947        10.01006        1.944424        263.3341      -0.4759587E-02
    0 t 1382    2.893852        99.94337        10.00567        1.941839        263.0750      -0.4774615E-02
    0 t 1383    2.893028        99.98720        10.00128        1.939254        262.8164      -0.4789670E-02
    0 t 1384    2.892204        100.0309        9.996906        1.936670        262.5581      -0.4804752E-02
    0 t 1385    2.891378        100.0746        9.992543        1.934087        262.3003      -0.4819865E-02
    0 t 1386    2.890552        100.1182        9.988191        1.931504        262.0429      -0.4835003E-02
    0 t 1387    2.889725        100.1618        9.983850        1.928922        261.7858      -0.4850168E-02
    0 t 1388    2.888896        100.2052        9.979520        1.926340        261.5292      -0.4865360E-02
    0 t 1389    2.888067        100.2486        9.975201        1.923760        261.2729      -0.4880580E-02
    0 t 1390    2.887237        100.2919        9.970893        1.921180        261.0171      -0.4895827E-02
    0 t 1391    2.886406        100.3352        9.966597        1.918601        260.7617      -0.4911101E-02
    0 t 1392    2.885574        100.3783        9.962311        1.916023        260.5067      -0.4926403E-02
    0 t 1393    2.884741        100.4214        9.958036        1.913445        260.2521      -0.4941731E-02
    0 t 1394    2.883907        100.4644        9.953772        1.910869        259.9979      -0.4957087E-02
    0 t 1395    2.883072        100.5074        9.949519        1.908294        259.7441      -0.4972470E-02
    0 t 1396    2.882237        100.5502        9.945277        1.905719        259.4907      -0.4987880E-02
    0 t 1397    2.881400        100.5930        9.941046        1.903146        259.2377      -0.5003316E-02
    0 t 1398    2.880563        100.6358        9.936826        1.900573        258.9851      -0.5018780E-02
    0 t 1399    2.879724        100.6784        9.932616        1.898002        258.7329      -0.5034271E-02
    0 t 1400    2.878885        100.7210        9.928418        1.895432        258.4812      -0.5049788E-02
    0 t 1401    2.878045        100.7635        9.924230        1.892863        258.2298      -0.5065332E-02
    0 t 1402    2.877204        100.8059        9.920053        1.890295        257.9789      -0.5080903E-02
    0 t 1403    2.876362        100.8483        9.915886        1.887728        257.7283      -0.5096501E-02
    0 t 1404    2.875519        100.8906        9.911730        1.885162        257.4782      -0.5112126E-02
    0 t 1405    2.874675        100.9328        9.907585        1.882598        257.2285      -0.5127777E-02
    0 t 1406    2.873831        100.9749        9.903450        1.880035        256.9792      -0.5143454E-02
    0 t 1407    2.872985        101.0170        9.899326        1.877473        256.7303      -0.5159159E-02
    0 t 1408    2.872139        101.0590        9.895213        1.874913        256.4818      -0.5174890E-02
    0 t 1409    2.871292        101.1009        9.891110        1.872354        256.2338      -0.5190647E-02
    0 t 1410    2.870444        101.1427        9.887018        1.869796        255.9861      -0.5206431E-02
    0 t 1411    2.869595        101.1845        9.882936        1.867240        255.7388      -0.5222241E-02
    0 t 1412    2.868745        101.2262        9.878865        1.864685        255.4920      -0.5238077E-02
    0 t 1413    2.867895        101.2678        9.874804        1.862132        255.2456      -0.5253940E-02
    0 t 1414    2.867043        101.3094        9.870753        1.859580        254.9996      -0.5269830E-02
    0 t 1415    2.866191        101.3509        9.866713        1.857030        254.7540      -0.5285745E-02
    0 t 1416    2.865338        101.3923        9.862684        1.854481        254.5088      -0.5301687E-02
    0 t 1417    2.864484        101.4336        9.858664        1.851934        254.2640      -0.5317655E-02
    0 t 1418    2.863629        101.4749        9.854655        1.849388        254.0196      -0.5333649E-02
    0 t 1419    2.862773        101.5161        9.850656        1.846844        253.7757      -0.5349669E-02
    0 t 1420    2.861916        101.5572        9.846668        1.844302        253.5321      -0.5365716E-02
    0 t 1421    2.861059        101.5982        9.842689        1.841761        253.2890      -0.5381788E-02
    0 t 1422    2.860201        101.6392        9.838721        1.839222        253.0463      -0.5397887E-02
    0 t 1423    2.859342        101.6801        9.834763        1.836685        252.8039      -0.5414011E-02
    0 t 1424    2.858482        101.7210        9.830816        1.834149        252.5620      -0.5430162E-02
    0 t 1425    2.857621        101.7617        9.826878        1.831616        252.3206      -0.5446339E-02
    0 t 1426    2.856760        101.8024        9.822950        1.829084        252.0795      -0.5462541E-02
    0 t 1427    2.855898        101.8430        9.819033        1.826554        251.8388      -0.5478769E-02
    0 t 1428    2.855035        101.8836        9.815126        1.824026        251.5985      -0.5495024E-02
    0 t 1429    2.854171        101.9240        9.811228        1.821499        251.3587      -0.5511303E-02
    0 t 1430    2.853306        101.9644        9.807341        1.818975        251.1192      -0.5527609E-02
    0 t 1431    2.852440        102.0048        9.803463        1.816452        250.8802      -0.5543941E-02
    0 t 1432    2.851574        102.0450        9.799596        1.813932        250.6416      -0.5560298E-02
    0 t 1433    2.850707        102.0852        9.795739        1.811413        250.4034      -0.5576681E-02
    0 t 1434    2.849839        102.1253        9.791891        1.808896        250.1656      -0.5593090E-02
    0 t 1435    2.848971        102.1654        9.788053        1.806381        249.9282      -0.5609525E-02
    0 t 1436    2.848101        102.2053        9.784225        1.803869        249.6912      -0.5625985E-02
    0 t 1437    2.847231        102.2452        9.780407        1.801358        249.4546      -0.5642470E-02
    0 t 1438    2.846360        102.2851        9.776599        1.798850        249.2184      -0.5658982E-02
    0 t 1439    2.845488        102.3248        9.772800        1.796343        248.9827      -0.5675518E-02
    0 t 1440    2.844616        102.3645        9.769012        1.793839        248.7473      -0.5692081E-02
    0 t 1441    2.843742        102.4041        9.765233        1.791336        248.5123      -0.5708669E-02
    0 t 1442    2.842868        102.4437        9.761463        1.788836        248.2778      -0.5725282E-02
    0 t 1443    2.841993        102.4831        9.757704        1.786338        248.0436      -0.5741921E-02
    0 t 1444    2.841118        102.5225        9.753954        1.783843        247.8099      -0.5758585E-02
    0 t 1445    2.840241        102.5619        9.750213        1.781349        247.5766      -0.5775275E-02
    0 t 1446    2.839364        102.6011        9.746482        1.778858        247.3436      -0.5791990E-02
    0 t 1447    2.838487        102.6403        9.742761        1.776369        247.1111      -0.5808730E-02
    0 t 1448    2.837608        102.6794        9.739049        1.773882        246.8790      -0.5825496E-02
    0 t 1449    2.836729        102.7185        9.735347        1.771397        246.6473      -0.5842287E-02
    0 t 1450    2.835849        102.7574        9.731655        1.768915        246.4159      -0.5859104E-02
    0 t 1451    2.834968        102.7964        9.727971        1.766435        246.1850      -0.5875945E-02
    0 t 1452    2.834086        102.8352        9.724298        1.763957        245.9545      -0.5892812E-02
    0 t 1453    2.833204        102.8740        9.720633        1.761482        245.7244      -0.5909705E-02
    0 t 1454    2.832321        102.9127        9.716978        1.759009        245.4946      -0.5926622E-02
    0 t 1455    2.831438        102.9513        9.713333        1.756539        245.2653      -0.5943565E-02
    0 t 1456    2.830553        102.9898        9.709697        1.754071        245.0364      -0.5960533E-02
    0 t 1457    2.829668        103.0283        9.706070        1.751605        244.8079      -0.5977526E-02
    0 t 1458    2.828782        103.0667        9.702452        1.749142        244.5797      -0.5994544E-02
    0 t 1459    2.827896        103.1051        9.698844        1.746681        244.3520      -0.6011588E-02
    0 t 1460    2.827009        103.1433        9.695245        1.744222        244.1247      -0.6028656E-02
    0 t 1461    2.826121        103.1816        9.691655        1.741767        243.8977      -0.6045750E-02
    0 t 1462    2.825232        103.2197        9.688074        1.739313        243.6712      -0.6062869E-02
    0 t 1463    2.824343        103.2578        9.684503        1.736862        243.4450      -0.6080013E-02
    0 t 1464    2.823453        103.2958        9.680940        1.734414        243.2192      -0.6097182E-02
    0 t 1465    2.822562        103.3337        9.677387        1.731968        242.9939      -0.6114376E-02
    0 t 1466    2.821671        103.3715        9.673843        1.729525        242.7689      -0.6131595E-02
    0 t 1467    2.820779        103.4093        9.670308        1.727084        242.5443      -0.6148839E-02
    0 t 1468    2.819886        103.4470        9.666782        1.724646        242.3201      -0.6166108E-02
    0 t 1469    2.818993        103.4847        9.663265        1.722211        242.0963      -0.6183403E-02
    0 t 1470    2.818099        103.5223        9.659757        1.719778        241.8728      -0.6200722E-02
    0 t 1471    2.817204        103.5598        9.656258        1.717347        241.6498      -0.6218067E-02
    0 t 1472    2.816309        103.5972        9.652768        1.714920        241.4272      -0.6235436E-02
    0 t 1473    2.815413        103.6346        9.649287        1.712495        241.2049      -0.6252831E-02
    0 t 1474    2.814516        103.6719        9.645815        1.710072        240.9830      -0.6270250E-02
    0 t 1475    2.813619        103.7091        9.642352        1.707653        240.7615      -0.6287694E-02
    0 t 1476    2.812721        103.7463        9.638898        1.705236        240.5404      -0.6305164E-02
    0 t 1477    2.811822        103.7834        9.635452        1.702822        240.3197      -0.6322658E-02
    0 t 1478    2.810923        103.8204        9.632015        1.700410        240.0993      -0.6340177E-02
    0 t 1479    2.810023        103.8574        9.628587        1.698001        239.8794      -0.6357721E-02
    0 t 1480    2.809123        103.8943        9.625168        1.695595        239.6598      -0.6375290E-02
    0 t 1481    2.808222        103.9311        9.621758        1.693192        239.4406      -0.6392883E-02
    0 t 1482    2.807320        103.9679        9.618356        1.690791        239.2217      -0.6410502E-02
    0 t 1483    2.806418        104.0046        9.614963        1.688393        239.0033      -0.6428146E-02
    0 t 1484    2.805515        104.0412        9.611579        1.685998        238.7852      -0.6445815E-02
    0 t 1485    2.804611        104.0777        9.608203        1.683606        238.5675      -0.6463508E-02
    0 t 1486    2.803707        104.1142        9.604836        1.681216        238.3502      -0.6481227E-02
    0 t 1487    2.802802        104.1506        9.601478        1.678830        238.1332      -0.6498971E-02
    0 t 1488    2.801897        104.1870        9.598128        1.676446        237.9167      -0.6516739E-02
    0 t 1489    2.800991        104.2233        9.594786        1.674065        237.7005      -0.6534533E-02
    0 t 1490    2.800084        104.2595        9.591454        1.671686        237.4846      -0.6552351E-02
    0 t 1491    2.799177        104.2956        9.588129        1.669311        237.2692      -0.6570194E-02
    0 t 1492    2.798269        104.3317        9.584814        1.666939        237.0541      -0.6588063E-02
    0 t 1493    2.797361        104.3677        9.581506        1.664569        236.8393      -0.6605956E-02
    0 t 1494    2.796452        104.4037        9.578208        1.662202        236.6250      -0.6623874E-02
    0 t 1495    2.795542        104.4395        9.574917        1.659838        236.4110      -0.6641817E-02
    0 t 1496    2.794632        104.4754        9.571635        1.657477        236.1974      -0.6659785E-02
    0 t 1497    2.793721        104.5111        9.568362        1.655119        235.9841      -0.6677778E-02
    0 t 1498    2.792810        104.5468        9.565096        1.652764        235.7712      -0.6695796E-02
    0 t 1499    2.791898        104.5824        9.561839        1.650411        235.5587      -0.6713839E-02
    0 t 1500    2.790986        104.6179        9.558591        1.648062        235.3465      -0.6731906E-02
    0 t 1501    2.790073        104.6534        9.555350        1.645715        235.1347      -0.6749999E-02
    0 t 1502    2.789159        104.6888        9.552118        1.643372        234.9233      -0.6768117E-02
    0 t 1503    2.788245        104.7242        9.548895        1.641031        234.7122      -0.6786259E-02
    0 t 1504    2.787330        104.7594        9.545679        1.638694        234.5014      -0.6804427E-02
    0 t 1505    2.786415        104.7947        9.542472        1.636359        234.2910      -0.6822620E-02
    0 t 1506    2.785500        104.8298        9.539272        1.634027        234.0810      -0.6840837E-02
    0 t 1507    2.784583        104.8649        9.536081        1.631698        233.8714      -0.6859080E-02
    0 t 1508    2.783666        104.8999        9.532898        1.629372        233.6620      -0.6877347E-02
    0 t 1509    2.782749        104.9348        9.529724        1.627049        233.4531      -0.6895640E-02
    0 t 1510    2.781831        104.9697        9.526557        1.624730        233.2445      -0.6913958E-02
    0 t 1511    2.780913        105.0045        9.523398        1.622413        233.0362      -0.6932300E-02
    0 t 1512    2.779994        105.0393        9.520248        1.620099        232.8283      -0.6950668E-02
    0 t 1513    2.779074        105.0740        9.517105        1.617788        232.6208      -0.6969060E-02
    0 t 1514    2.778155        105.1086        9.513970        1.615480        232.4135      -0.6987478E-02
    0 t 1515    2.777234        105.1431        9.510844        1.613175        232.2067      -0.7005921E-02
    0 t 1516    2.776313        105.1776        9.507725        1.610873        232.0002      -0.7024389E-02
    0 t 1517    2.775392        105.2121        9.504615        1.608574        231.7940      -0.7042882E-02
    0 t 1518    2.774470        105.2464        9.501512        1.606278        231.5882      -0.7061400E-02
    0 t 1519    2.773547        105.2807        9.498417        1.603985        231.3827      -0.7079943E-02
    0 t 1520    2.772624        105.3149        9.495330        1.601696        231.1775      -0.7098512E-02
    0 t 1521    2.771701        105.3491        9.492251        1.599409        230.9727      -0.7117105E-02
    0 t 1522    2.770777        105.3832        9.489180        1.597125        230.7683      -0.7135724E-02
    0 t 1523    2.769852        105.4172        9.486116        1.594844        230.5641      -0.7154368E-02
    0 t 1524    2.768927        105.4512        9.483060        1.592567        230.3603      -0.7173037E-02
    0 t 1525    2.768002        105.4851        9.480012        1.590292        230.1569      -0.7191731E-02
    0 t 1526    2.767076        105.5189        9.476972        1.588020        229.9538      -0.7210451E-02
    0 t 1527    2.766149        105.5527        9.473940        1.585752        229.7510      -0.7229196E-02
    0 t 1528    2.765223        105.5864        9.470915        1.583486        229.5485      -0.7247966E-02
    0 t 1529    2.764295        105.6201        9.467898        1.581224        229.3464      -0.7266761E-02
    0 t 1530    2.763367        105.6536        9.464889        1.578964        229.1446      -0.7285581E-02
    0 t 1531    2.762439        105.6872        9.461887        1.576708        228.9432      -0.7304427E-02
    0 t 1532    2.761510        105.7206        9.458893        1.574455        228.7420      -0.7323298E-02
    0 t 1533    2.760581        105.7540        9.455906        1.572205        228.5413      -0.7342195E-02
    0 t 1534    2.759652        105.7873        9.452927        1.569957        228.3408      -0.7361117E-02
    0 t 1535    2.758722        105.8206        9.449956        1.567713        228.1406      -0.7380064E-02
    0 t 1536    2.757791        105.8538        9.446992        1.565472        227.9408      -0.7399037E-02
    0 t 1537    2.756860        105.8869        9.444036        1.563234        227.7413      -0.7418035E-02
    0 t 1538    2.755929        105.9200        9.441087        1.561000        227.5421      -0.7437059E-02
    0 t 1539    2.754997        105.9530        9.438146        1.558768        227.3433      -0.7456108E-02
    0 t 1540    2.754064        105.9860        9.435212        1.556539        227.1448      -0.7475182E-02
    0 t 1541    2.753132        106.0188        9.432286        1.554313        226.9465      -0.7494282E-02
    0 t 1542    2.752199        106.0517        9.429367        1.552091        226.7486      -0.7513408E-02
    0 t 1543    2.751265        106.0844        9.426455        1.549871        226.5511      -0.7532557E-02
    0 t 1544    2.750331        106.1171        9.423551        1.547655        226.3538      -0.7551734E-02
    0 t 1545    2.749397        106.1497        9.420654        1.545441        226.1569      -0.7570936E-02
    0 t 1546    2.748462        106.1823        9.417765        1.543231        225.9602      -0.7590164E-02
    0 t 1547    2.747527        106.2148        9.414883        1.541024        225.7639      -0.7609418E-02
    0 t 1548    2.746591        106.2473        9.412008        1.538820        225.5679      -0.7628697E-02
    0 t 1549    2.745655        106.2796        9.409141        1.536619        225.3722      -0.7648002E-02
    0 t 1550    2.744718        106.3119        9.406280        1.534421        225.1768      -0.7667333E-02
    0 t 1551    2.743781        106.3442        9.403427        1.532226        224.9817      -0.7686689E-02
    0 t 1552    2.742844        106.3764        9.400582        1.530034        224.7870      -0.7706071E-02
    0 t 1553    2.741907        106.4085        9.397743        1.527846        224.5925      -0.7725479E-02
    0 t 1554    2.740968        106.4406        9.394912        1.525660        224.3984      -0.7744913E-02
    0 t 1555    2.740030        106.4726        9.392088        1.523477        224.2045      -0.7764373E-02
    0 t 1556    2.739091        106.5045        9.389271        1.521298        224.0110      -0.7783858E-02
    0 t 1557    2.738152        106.5364        9.386461        1.519122        223.8177      -0.7803370E-02
    0 t 1558    2.737212        106.5682        9.383658        1.516948        223.6248      -0.7822907E-02
    0 t 1559    2.736272        106.6000        9.380862        1.514778        223.4321      -0.7842470E-02
    0 t 1560    2.735332        106.6317        9.378074        1.512611        223.2398      -0.7862060E-02
    0 t 1561    2.734391        106.6633        9.375292        1.510447        223.0478      -0.7881675E-02
    0 t 1562    2.733450        106.6949        9.372518        1.508286        222.8560      -0.7901316E-02
    0 t 1563    2.732509        106.7264        9.369750        1.506128        222.6646      -0.7920984E-02
    0 t 1564    2.731567        106.7579        9.366990        1.503973        222.4734      -0.7940677E-02
    0 t 1565    2.730625        106.7893        9.364236        1.501821        222.2825      -0.7960397E-02
    0 t 1566    2.729682        106.8206        9.361490        1.499672        222.0920      -0.7980143E-02
    0 t 1567    2.728739        106.8519        9.358750        1.497526        221.9017      -0.7999899E-02
    0 t 1568    2.727796        106.8831        9.356018        1.495384        221.7117      -0.8019697E-02
    0 t 1569    2.726853        106.9142        9.353292        1.493244        221.5220      -0.8039513E-02
    0 t 1570    2.725909        106.9453        9.350573        1.491107        221.3326      -0.8059363E-02
    0 t 1571    2.724964        106.9763        9.347861        1.488973        221.1435      -0.8079240E-02
    0 t 1572    2.724020        107.0073        9.345156        1.486843        220.9547      -0.8099142E-02
    0 t 1573    2.723075        107.0382        9.342458        1.484716        220.7661      -0.8119072E-02
    0 t 1574    2.722130        107.0691        9.339766        1.482591        220.5779      -0.8139027E-02
    0 t 1575    2.721184        107.0998        9.337082        1.480470        220.3899      -0.8159009E-02
    0 t 1576    2.720238        107.1306        9.334404        1.478352        220.2022      -0.8179017E-02
    0 t 1577    2.719292        107.1612        9.331733        1.476236        220.0148      -0.8199052E-02
    0 t 1578    2.718345        107.1918        9.329069        1.474124        219.8277      -0.8219113E-02
    0 t 1579    2.717398        107.2224        9.326411        1.472015        219.6408      -0.8239201E-02
    0 t 1580    2.716451        107.2529        9.323760        1.469909        219.4543      -0.8259316E-02
    0 t 1581    2.715503        107.2833        9.321116        1.467806        219.2680      -0.8279457E-02
    0 t 1582    2.714556        107.3137        9.318479        1.465705        219.0820      -0.8299625E-02
    0 t 1583    2.713607        107.3440        9.315848        1.463608        218.8962      -0.8319819E-02
    0 t 1584    2.712659        107.3742        9.313224        1.461514        218.7108      -0.8340041E-02
    0 t 1585    2.711710        107.4044        9.310606        1.459423        218.5256      -0.8360289E-02
    0 t 1586    2.710761        107.4345        9.307995        1.457335        218.3407      -0.8380564E-02
    0 t 1587    2.709812        107.4646        9.305391        1.455250        218.1560      -0.8400865E-02
    0 t 1588    2.708862        107.4946        9.302793        1.453168        217.9717      -0.8421194E-02
    0 t 1589    2.707912        107.5245        9.300202        1.451089        217.7876      -0.8441549E-02
    0 t 1590    2.706962        107.5544        9.297618        1.449013        217.6037      -0.8461932E-02
    0 t 1591    2.706011        107.5843        9.295039        1.446940        217.4202      -0.8482341E-02
    0 t 1592    2.705060        107.6140        9.292468        1.444870        217.2369      -0.8502777E-02
    0 t 1593    2.704109        107.6438        9.289903        1.442802        217.0538      -0.8523241E-02
    0 t 1594    2.703158        107.6734        9.287344        1.440738        216.8711      -0.8543731E-02
    0 t 1595    2.702206        107.7030        9.284792        1.438677        216.6886      -0.8564249E-02
    0 t 1596    2.701254        107.7325        9.282246        1.436619        216.5063      -0.8584794E-02
    0 t 1597    2.700302        107.7620        9.279707        1.434564        216.3244      -0.8605366E-02
    0 t 1598    2.699349        107.7914        9.277174        1.432512        216.1426      -0.8625965E-02
    0 t 1599    2.698397        107.8208        9.274648        1.430462        215.9612      -0.8646592E-02
    0 t 1600    2.697444        107.8501        9.272128        1.428416        215.7800      -0.8667246E-02
    0 t 1601    2.696490        107.8794        9.269614        1.426372        215.5991      -0.8687927E-02
    0 t 1602    2.695537        107.9085        9.267107        1.424332        215.4184      -0.8708636E-02
    0 t 1603    2.694583        107.9377        9.264606        1.422294        215.2380      -0.8729372E-02
    0 t 1604    2.693629        107.9667        9.262111        1.420260        215.0578      -0.8750135E-02
    0 t 1605    2.692675        107.9958        9.259623        1.418228        214.8779      -0.8770927E-02
    0 t 1606    2.691720        108.0247        9.257141        1.416200        214.6982      -0.8791745E-02
    0 t 1607    2.690765        108.0536        9.254665        1.414174        214.5188      -0.8812592E-02
    0 t 1608    2.689810        108.0825        9.252195        1.412151        214.3397      -0.8833466E-02
    0 t 1609    2.688855        108.1112        9.249732        1.410131        214.1608      -0.8854367E-02
    0 t 1610    2.687899        108.1400        9.247275        1.408114        213.9821      -0.8875297E-02
    0 t 1611    2.686943        108.1686        9.244824        1.406100        213.8037      -0.8896254E-02
    0 t 1612    2.685987        108.1973        9.242379        1.404088        213.6255      -0.8917239E-02
    0 t 1613    2.685031        108.2258        9.239940        1.402080        213.4476      -0.8938251E-02
    0 t 1614    2.684075        108.2543        9.237508        1.400075        213.2700      -0.8959292E-02
    0 t 1615    2.683118        108.2827        9.235082        1.398072        213.0926      -0.8980361E-02
    0 t 1616    2.682161        108.3111        9.232662        1.396072        212.9154      -0.9001457E-02
    0 t 1617    2.681204        108.3395        9.230248        1.394075        212.7385      -0.9022582E-02
    0 t 1618    2.680246        108.3677        9.227840        1.392081        212.5618      -0.9043735E-02
    0 t 1619    2.679289        108.3959        9.225438        1.390090        212.3853      -0.9064915E-02
    0 t 1620    2.678331        108.4241        9.223042        1.388102        212.2091      -0.9086124E-02
    0 t 1621    2.677373        108.4522        9.220652        1.386117        212.0332      -0.9107361E-02
    0 t 1622    2.676415        108.4802        9.218268        1.384134        211.8574      -0.9128627E-02
    0 t 1623    2.675456        108.5082        9.215891        1.382154        211.6820      -0.9149920E-02
    0 t 1624    2.674498        108.5362        9.213519        1.380177        211.5067      -0.9171242E-02
    0 t 1625    2.673539        108.5640        9.211153        1.378203        211.3317      -0.9192593E-02
    0 t 1626    2.672580        108.5919        9.208794        1.376232        211.1569      -0.9213971E-02
