735A_TA_LHZ 28.855301 -97.808098 0.000000
736A_TA_LHZ 28.955000 -97.067299 0.000000
737A_TA_LHZ 28.763901 -96.440201 0.000000
738A_TA_LHZ 28.840401 -95.648102 0.000000
757A_TA_LHZ 28.941299 -82.068497 0.000000
758A_TA_LHZ 28.962099 -81.199600 0.000000
832A_TA_LHZ 28.284401 -99.974297 0.000000
833A_TA_LHZ 28.323601 -99.393898 0.000000
834A_TA_LHZ 28.125099 -98.551903 0.000000
835A_TA_LHZ 28.287001 -97.829697 0.000000
857A_TA_LHZ 28.267000 -82.229103 0.000000
858A_TA_LHZ 28.212601 -81.361603 0.000000
859A_TA_LHZ 28.059200 -80.898399 0.000000
933A_TA_LHZ 27.613300 -99.274597 0.000000
934A_TA_LHZ 27.601801 -98.519203 0.000000
936A_TA_LHZ 27.420799 -97.309097 0.000000
957A_TA_LHZ 27.670200 -82.235703 0.000000
958A_TA_LHZ 27.585501 -81.754303 0.000000
959A_TA_LHZ 27.524000 -80.879097 0.000000
A04A_TA_LHZ 48.719700 -122.707001 0.000000
A04D_TA_LHZ 48.720100 -122.706299 0.000000
A05A_TA_LHZ 48.998299 -122.085197 0.000000
A06A_TA_LHZ 49.098301 -121.480400 0.000000
A07A_TA_LHZ 49.048000 -120.383698 0.000000
A08A_TA_LHZ 48.953400 -119.272499 0.000000
A09A_TA_LHZ 48.975201 -118.585098 0.000000
A10A_TA_LHZ 48.981300 -117.558601 0.000000
A11A_TA_LHZ 48.958000 -116.363098 0.000000
A12A_TA_LHZ 48.933899 -115.652603 0.000000
A13A_TA_LHZ 48.932999 -114.413498 0.000000
A14A_TA_LHZ 48.972500 -113.421799 0.000000
A15A_TA_LHZ 48.977699 -112.732697 0.000000
A16A_TA_LHZ 48.948200 -111.596802 0.000000
A17A_TA_LHZ 48.944801 -110.699402 0.000000
A18A_TA_LHZ 48.919800 -109.845901 0.000000
A19A_TA_LHZ 48.928600 -108.742897 0.000000
A20A_TA_LHZ 48.879902 -107.925697 0.000000
A21A_TA_LHZ 48.991199 -106.925400 0.000000
A22A_TA_LHZ 48.992599 -105.915298 0.000000
A23A_TA_LHZ 48.959202 -104.878601 0.000000
A24A_TA_LHZ 48.923901 -104.001801 0.000000
A25A_TA_LHZ 48.938801 -103.112801 0.000000
A26A_TA_LHZ 48.897301 -102.038002 0.000000
A27A_TA_LHZ 48.953300 -101.240700 0.000000
A28A_TA_LHZ 48.909599 -100.266899 0.000000
A29A_TA_LHZ 48.922798 -99.232101 0.000000
A30A_TA_LHZ 48.940201 -98.300903 0.000000
A31A_TA_LHZ 48.931999 -97.188797 0.000000
A32A_TA_LHZ 48.917198 -96.493500 0.000000
A33A_TA_LHZ 48.937099 -95.390404 0.000000
ABTX_TA_LHZ 32.623798 -99.643097 0.000000
B04A_TA_LHZ 48.057499 -123.503998 0.000000
B05A_TA_LHZ 48.264099 -122.096001 0.000000
B05D_TA_LHZ 48.264099 -122.096001 0.000000
B06A_TA_LHZ 48.518299 -121.484497 0.000000
B07A_TA_LHZ 48.460701 -120.119698 0.000000
B08A_TA_LHZ 48.358398 -119.333199 0.000000
B09A_TA_LHZ 48.422600 -118.148804 0.000000
B10A_TA_LHZ 48.299500 -117.225197 0.000000
B11A_TA_LHZ 48.436600 -116.367401 0.000000
B12A_TA_LHZ 48.469398 -115.588898 0.000000
B13A_TA_LHZ 48.373901 -114.467598 0.000000
B14A_TA_LHZ 48.360901 -113.272903 0.000000
B15A_TA_LHZ 48.312901 -112.561897 0.000000
B16A_TA_LHZ 48.412800 -111.707298 0.000000
B17A_TA_LHZ 48.292099 -110.798798 0.000000
B18A_TA_LHZ 48.394299 -109.777496 0.000000
B19A_TA_LHZ 48.455101 -108.944298 0.000000
B20A_TA_LHZ 48.438900 -108.020897 0.000000
B21A_TA_LHZ 48.427799 -107.016602 0.000000
B22A_TA_LHZ 48.300800 -105.996399 0.000000
B23A_TA_LHZ 48.464298 -104.990898 0.000000
B25A_TA_LHZ 48.271599 -103.161301 0.000000
B26A_TA_LHZ 48.376202 -102.234100 0.000000
B27A_TA_LHZ 48.404400 -101.260002 0.000000
B28A_TA_LHZ 48.449200 -100.361603 0.000000
B29A_TA_LHZ 48.464901 -99.353500 0.000000
B30A_TA_LHZ 48.450500 -98.328598 0.000000
B31A_TA_LHZ 48.423599 -97.649498 0.000000
B32A_TA_LHZ 48.395100 -96.536301 0.000000
B33A_TA_LHZ 48.272202 -95.587997 0.000000
B34A_TA_LHZ 48.486000 -94.650101 0.000000
B35A_TA_LHZ 48.360298 -93.726097 0.000000
BGNE_TA_LHZ 41.408298 -98.150200 0.000000
BNLO_TA_LHZ 37.131100 -122.172897 0.000000
BRSD_TA_LHZ 44.443001 -98.956299 0.000000
C03A_TA_LHZ 47.947498 -124.566200 0.000000
C04A_TA_LHZ 47.717201 -122.971802 0.000000
C05A_TA_LHZ 47.694698 -121.689499 0.000000
C06A_TA_LHZ 47.923000 -120.894402 0.000000
C06D_TA_LHZ 47.922901 -120.894302 0.000000
C07A_TA_LHZ 47.690201 -120.061302 0.000000
C08A_TA_LHZ 47.784901 -119.045403 0.000000
C09A_TA_LHZ 47.800598 -118.274101 0.000000
C10A_TA_LHZ 47.819199 -117.307701 0.000000
C11A_TA_LHZ 47.839699 -116.255699 0.000000
C12A_TA_LHZ 47.703899 -115.481102 0.000000
C12B_TA_LHZ 47.709202 -115.474998 0.000000
C13A_TA_LHZ 47.679501 -114.573502 0.000000
C14A_TA_LHZ 47.768700 -113.746803 0.000000
C15A_TA_LHZ 47.775002 -112.607201 0.000000
C16A_TA_LHZ 47.801201 -111.745796 0.000000
C17A_TA_LHZ 47.632702 -110.762604 0.000000
C19A_TA_LHZ 47.734299 -109.048897 0.000000
C20A_TA_LHZ 47.713299 -108.004204 0.000000
C21A_TA_LHZ 47.826401 -107.096001 0.000000
C22A_TA_LHZ 47.745602 -105.884102 0.000000
C23A_TA_LHZ 47.802601 -105.184402 0.000000
C24A_TA_LHZ 47.530201 -104.425201 0.000000
C25A_TA_LHZ 47.712399 -103.255798 0.000000
C26A_TA_LHZ 47.825901 -102.095703 0.000000
C27A_TA_LHZ 47.713902 -101.502899 0.000000
C28A_TA_LHZ 47.715698 -100.387100 0.000000
C30A_TA_LHZ 47.702599 -98.478302 0.000000
C31A_TA_LHZ 47.792702 -97.733597 0.000000
C32A_TA_LHZ 47.825500 -96.528099 0.000000
C33A_TA_LHZ 47.758598 -95.772499 0.000000
C34A_TA_LHZ 47.650101 -94.910599 0.000000
C35A_TA_LHZ 47.700699 -93.976303 0.000000
C36A_TA_LHZ 47.757999 -92.837799 0.000000
C37A_TA_LHZ 47.728298 -92.185303 0.000000
C38A_TA_LHZ 47.717098 -91.273201 0.000000
C39A_TA_LHZ 47.817101 -90.128899 0.000000
C40A_TA_LHZ 47.915401 -89.151398 0.000000
D03A_TA_LHZ 47.116100 -123.771400 0.000000
D03D_TA_LHZ 47.534698 -123.089401 0.000000
D04A_TA_LHZ 47.110901 -122.803497 0.000000
D04D_TA_LHZ 47.178600 -122.772301 0.000000
D04E_TA_LHZ 47.178600 -122.771500 0.000000
D05A_TA_LHZ 47.188099 -121.988800 0.000000
D06A_TA_LHZ 47.193501 -120.844498 0.000000
D07A_TA_LHZ 47.193600 -119.973198 0.000000
D08A_TA_LHZ 47.057301 -118.920998 0.000000
D09A_TA_LHZ 47.061501 -118.309196 0.000000
D10A_TA_LHZ 47.054699 -117.275902 0.000000
D11A_TA_LHZ 47.047699 -116.335297 0.000000
D12A_TA_LHZ 47.052799 -115.352501 0.000000
D13A_TA_LHZ 47.094299 -114.458702 0.000000
D14A_TA_LHZ 47.081600 -113.506203 0.000000
D15A_TA_LHZ 47.041801 -112.520401 0.000000
D16A_TA_LHZ 47.030800 -111.549202 0.000000
D17A_TA_LHZ 47.152302 -110.687302 0.000000
D18A_TA_LHZ 47.196098 -109.802299 0.000000
D19A_TA_LHZ 47.164600 -108.879997 0.000000
D20A_TA_LHZ 47.091099 -108.136200 0.000000
D21A_TA_LHZ 47.065800 -106.993896 0.000000
D22A_TA_LHZ 47.149799 -106.179703 0.000000
D23A_TA_LHZ 47.173000 -105.207100 0.000000
D24A_TA_LHZ 47.115200 -104.327003 0.000000
D25A_TA_LHZ 47.150799 -103.320297 0.000000
D26A_TA_LHZ 47.030102 -102.435699 0.000000
D27A_TA_LHZ 47.108101 -101.525398 0.000000
D28A_TA_LHZ 47.192902 -100.569199 0.000000
D29A_TA_LHZ 47.060501 -99.595703 0.000000
D30A_TA_LHZ 47.108200 -98.757599 0.000000
D31A_TA_LHZ 47.048100 -97.722603 0.000000
D32A_TA_LHZ 47.135399 -97.016403 0.000000
D33A_TA_LHZ 47.140400 -95.844803 0.000000
D34A_TA_LHZ 47.085098 -95.195198 0.000000
D35A_TA_LHZ 47.081001 -94.052902 0.000000
D36A_TA_LHZ 47.176498 -93.164497 0.000000
D37A_TA_LHZ 47.158100 -92.426201 0.000000
D41A_TA_LHZ 47.060501 -88.565697 0.000000
D46A_TA_LHZ 46.890999 -84.035698 0.000000
D47A_TA_LHZ 47.055801 -83.103798 0.000000
D48A_TA_LHZ 47.174301 -81.807198 0.000000
D49A_TA_LHZ 47.272598 -81.356201 0.000000
D50A_TA_LHZ 47.166801 -79.841202 0.000000
D51A_TA_LHZ 47.090401 -79.373299 0.000000
D52A_TA_LHZ 46.976398 -78.411697 0.000000
D53A_TA_LHZ 47.079498 -77.700104 0.000000
