MFT96 R U -1    60.00000    2.51997    0.08309 4585.65430     89.6 0.9152E-04    1.000000  -10.000000    1.000000   31.200001 0  7   57.94       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    60.00000    2.47888    0.08040 4585.65430     89.6 0.7378E-04    1.000000  -10.000000    1.000000   31.200001 0  8   42.01       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    60.00000    2.57886    0.08702 4585.65430     89.6 0.4856E-04    1.000000  -10.000000    1.000000   31.200001 0  9   175.3       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    60.00000    2.03755    0.05432 4585.65430     89.6 0.4499E-04    1.000000  -10.000000    1.000000   31.200001 0 10   147.3       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    4.43734    0.23616 4585.65430     89.6 0.3741E-01    1.000000  -10.000000    1.000000   31.200001 0  1   55.30       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    2.33266    0.06526 4585.65430     89.6 0.3278E-03    1.000000  -10.000000    1.000000   31.200001 0  2   55.60       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    3.20275    0.12303 4585.65430     89.6 0.2884E-03    1.000000  -10.000000    1.000000   31.200001 0  3   56.41       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    2.97402    0.10608 4585.65430     89.6 0.2093E-03    1.000000  -10.000000    1.000000   31.200001 0  4   56.23       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    2.60905    0.08164 4585.65430     89.6 0.1823E-03    1.000000  -10.000000    1.000000   31.200001 0  5   55.93       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    2.78432    0.09298 4585.65430     89.6 0.1474E-03    1.000000  -10.000000    1.000000   31.200001 0  6   56.89       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    2.09969    0.05288 4585.65430     89.6 0.7045E-04    1.000000  -10.000000    1.000000   31.200001 0  7   57.66       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    2.18787    0.05741 4585.65430     89.6 0.6124E-04    1.000000  -10.000000    1.000000   31.200001 0  8   58.47       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    3.32929    0.13294 4585.65430     89.6 0.4203E-04    1.000000  -10.000000    1.000000   31.200001 0  9  -1.000       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    55.00000    2.70226    0.08758 4585.65430     89.6 0.2620E-04    1.000000  -10.000000    1.000000   31.200001 0 10  -1.000       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    4.42551    0.21355 4585.65430     89.6 0.3506E-01    1.000000  -10.000000    1.000000   31.200001 0  1   50.33       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    2.31448    0.05841 4585.65430     89.6 0.2609E-03    1.000000  -10.000000    1.000000   31.200001 0  2   49.89       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    3.06592    0.10249 4585.65430     89.6 0.2001E-03    1.000000  -10.000000    1.000000   31.200001 0  3   51.43       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    2.70855    0.07999 4585.65430     89.6 0.1496E-03    1.000000  -10.000000    1.000000   31.200001 0  4   51.49       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    3.26814    0.11646 4585.65430     89.6 0.1466E-03    1.000000  -10.000000    1.000000   31.200001 0  5   52.67       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    2.87636    0.09021 4585.65430     89.6 0.1321E-03    1.000000  -10.000000    1.000000   31.200001 0  6   51.55       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    2.54659    0.07071 4585.65430     89.6 0.1273E-03    1.000000  -10.000000    1.000000   31.200001 0  7   53.67       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    2.09443    0.04783 4585.65430     89.6 0.1171E-03    1.000000  -10.000000    1.000000   31.200001 0  8   50.92       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    2.47241    0.06665 4585.65430     89.6 0.8281E-04    1.000000  -10.000000    1.000000   31.200001 0  9   62.19       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    50.00000    2.00321    0.04375 4585.65430     89.6 0.5583E-04    1.000000  -10.000000    1.000000   31.200001 0 10   53.64       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    4.42551    0.20501 4585.65430     89.6 0.3409E-01    1.000000  -10.000000    1.000000   31.200001 0  1   48.29       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    2.34778    0.05770 4585.65430     89.6 0.2866E-03    1.000000  -10.000000    1.000000   31.200001 0  2   49.30       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    3.31063    0.11473 4585.65430     89.6 0.2466E-03    1.000000  -10.000000    1.000000   31.200001 0  3   51.97       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    3.09458    0.10024 4585.65430     89.6 0.1722E-03    1.000000  -10.000000    1.000000   31.200001 0  4   50.32       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    2.91082    0.08869 4585.65430     89.6 0.1669E-03    1.000000  -10.000000    1.000000   31.200001 0  5   51.13       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    3.40967    0.12169 4585.65430     89.6 0.1517E-03    1.000000  -10.000000    1.000000   31.200001 0  6   87.59       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    2.59335    0.07040 4585.65430     89.6 0.1321E-03    1.000000  -10.000000    1.000000   31.200001 0  7   49.49       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    2.74667    0.07897 4585.65430     89.6 0.1245E-03    1.000000  -10.000000    1.000000   31.200001 0  8   50.75       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    2.13217    0.04759 4585.65430     89.6 0.1135E-03    1.000000  -10.000000    1.000000   31.200001 0  9   50.57       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    48.00000    2.04493    0.04377 4585.65430     89.6 0.6527E-04    1.000000  -10.000000    1.000000   31.200001 0 10   53.19       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    46.00000    4.42643    0.19655 4585.65430     89.6 0.3307E-01    1.000000  -10.000000    1.000000   31.200001 0  1   46.33       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    46.00000    3.34700    0.11237 4585.65430     89.6 0.2983E-03    1.000000  -10.000000    1.000000   31.200001 0  2   47.71       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    46.00000    2.30353    0.05323 4585.65430     89.6 0.1819E-03    1.000000  -10.000000    1.000000   31.200001 0  3   43.47       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    46.00000    2.38696    0.05715 4585.65430     89.6 0.1795E-03    1.000000  -10.000000    1.000000   31.200001 0  4   44.61       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    46.00000    3.13459    0.09856 4585.65430     89.6 0.1715E-03    1.000000  -10.000000    1.000000   31.200001 0  5   48.42       50.27     COMMENT: AEAA    -12345   2000   0  0  0
MFT96 R U -1    46.00000    2.34578    0.05520 4585.65430     89.6 0.1708E-03    1.000000  -10.000000    1.000000   31.200001 0  6   40.97       50.27     COMMENT: AEAA    -12345   2000   0  0  0
